subframe_nums,imu_acc_noise_std,imu_gyr_noise_std,pts_used,opt_iter_count,rematch_num
19,0.227119,0.097120,5745,6,4
19,0.222792,0.094956,3511,5,4
24,0.273449,0.120285,6187,5,4
13,0.166893,0.067007,4595,5,4
15,0.181012,0.074066,4983,6,4
23,0.269883,0.118502,6192,6,4
27,0.307530,0.137325,7726,5,4
21,0.241599,0.104360,6320,5,3
12,0.159358,0.063240,5653,5,3
19,0.221460,0.094291,6935,5,4
17,0.206585,0.086853,7565,5,4
21,0.244828,0.105974,4710,5,3
12,0.152815,0.059968,3139,5,3
19,0.223396,0.095258,4417,5,4
23,0.269847,0.118484,5513,5,4
16,0.197545,0.082333,5873,5,4
26,0.295634,0.131377,8369,5,4
24,0.278391,0.122756,8579,5,3
16,0.191484,0.079303,8960,5,4
10,0.138550,0.052835,7743,4,4
19,0.226650,0.096885,7412,6,5
29,0.331243,0.149182,9395,4,4
19,0.227243,0.097182,6817,6,5
